UTC,Open,High,Low,Close,Volume
16.12.2025 03:47:00.000 UTC,119.962,119.978,119.961,119.971,42.9
16.12.2025 03:48:00.000 UTC,119.971,119.982,119.969,119.981,28.2
16.12.2025 03:49:00.000 UTC,119.98,119.984,119.969,119.981,165.75
16.12.2025 03:50:00.000 UTC,119.982,119.992,119.981,119.987,44.4
16.12.2025 03:51:00.000 UTC,119.987,119.992,119.986,119.991,22.8
16.12.2025 03:52:00.000 UTC,119.991,119.994,119.989,119.994,24.6
16.12.2025 03:53:00.000 UTC,119.993,120.004,119.991,120,21.3
16.12.2025 03:54:00.000 UTC,120.003,120.003,119.993,119.996,83.1
16.12.2025 03:55:00.000 UTC,119.997,120.001,119.992,119.995,42.15
16.12.2025 03:56:00.000 UTC,119.994,119.994,119.984,119.987,57.9
16.12.2025 03:57:00.000 UTC,119.991,119.991,119.984,119.986,47.1
16.12.2025 03:58:00.000 UTC,119.985,119.989,119.984,119.986,66.3
16.12.2025 03:59:00.000 UTC,119.985,119.997,119.984,119.997,39
16.12.2025 04:00:00.000 UTC,119.995,119.995,119.972,119.984,126.6
16.12.2025 04:01:00.000 UTC,119.984,119.987,119.981,119.986,46.8
16.12.2025 04:02:00.000 UTC,119.984,119.985,119.972,119.973,87.9
16.12.2025 04:03:00.000 UTC,119.973,119.978,119.965,119.969,54.75
16.12.2025 04:04:00.000 UTC,119.969,119.979,119.965,119.977,42.3
16.12.2025 04:05:00.000 UTC,119.977,119.977,119.974,119.975,13.05
16.12.2025 04:06:00.000 UTC,119.973,119.974,119.957,119.96,43.65
16.12.2025 04:07:00.000 UTC,119.958,119.961,119.956,119.957,16.35
16.12.2025 04:08:00.000 UTC,119.96,119.969,119.958,119.965,21.45
16.12.2025 04:09:00.000 UTC,119.964,119.975,119.964,119.974,12.3
16.12.2025 04:10:00.000 UTC,119.974,119.987,119.974,119.986,41.1
16.12.2025 04:11:00.000 UTC,119.987,119.991,119.984,119.987,19.95
16.12.2025 04:12:00.000 UTC,119.987,119.988,119.978,119.982,21
16.12.2025 04:13:00.000 UTC,119.981,120.001,119.98,119.998,26.7
16.12.2025 04:14:00.000 UTC,119.999,120.006,119.995,120.002,55.2
16.12.2025 04:15:00.000 UTC,120.002,120.012,120,120.003,56.1
16.12.2025 04:16:00.000 UTC,120.003,120.01,120.002,120.007,30.75
16.12.2025 04:17:00.000 UTC,120.007,120.016,120.007,120.007,58.35
16.12.2025 04:18:00.000 UTC,120.007,120.01,120.005,120.008,13.8
16.12.2025 04:19:00.000 UTC,120.008,120.01,120.001,120.005,20.4
16.12.2025 04:20:00.000 UTC,120.006,120.009,119.993,119.993,32.4
16.12.2025 04:21:00.000 UTC,119.994,119.996,119.984,119.991,87.6
16.12.2025 04:22:00.000 UTC,119.986,120,119.981,119.999,67.5
16.12.2025 04:23:00.000 UTC,120,120,119.98,119.98,65.4
16.12.2025 04:24:00.000 UTC,119.981,119.987,119.98,119.985,19.95
16.12.2025 04:25:00.000 UTC,119.985,119.987,119.971,119.971,56.4
16.12.2025 04:26:00.000 UTC,119.973,119.975,119.953,119.954,78.45
16.12.2025 04:27:00.000 UTC,119.955,119.962,119.953,119.956,31.65
16.12.2025 04:28:00.000 UTC,119.956,119.959,119.941,119.95,99.45
16.12.2025 04:29:00.000 UTC,119.95,119.956,119.946,119.946,64.05
16.12.2025 04:30:00.000 UTC,119.947,119.969,119.945,119.966,48.75
16.12.2025 04:31:00.000 UTC,119.965,119.966,119.954,119.954,35.1
16.12.2025 04:32:00.000 UTC,119.954,119.957,119.95,119.952,16.2
16.12.2025 04:33:00.000 UTC,119.953,119.953,119.95,119.951,12.6
16.12.2025 04:34:00.000 UTC,119.95,119.954,119.947,119.953,13.8
16.12.2025 04:35:00.000 UTC,119.952,119.955,119.945,119.952,57.9
16.12.2025 04:36:00.000 UTC,119.953,119.961,119.952,119.958,13.65
16.12.2025 04:37:00.000 UTC,119.96,119.964,119.958,119.961,17.4
16.12.2025 04:38:00.000 UTC,119.961,119.963,119.948,119.954,73.05
16.12.2025 04:39:00.000 UTC,119.953,119.959,119.953,119.958,28.05
16.12.2025 04:40:00.000 UTC,119.958,119.959,119.955,119.956,17.25
16.12.2025 04:41:00.000 UTC,119.955,119.957,119.953,119.953,18.6
16.12.2025 04:42:00.000 UTC,119.952,119.955,119.941,119.944,55.95
16.12.2025 04:43:00.000 UTC,119.945,119.954,119.943,119.947,64.95
16.12.2025 04:44:00.000 UTC,119.948,119.948,119.94,119.941,12.75
16.12.2025 04:45:00.000 UTC,119.942,119.944,119.937,119.938,20.4
16.12.2025 04:46:00.000 UTC,119.936,119.941,119.928,119.939,27.6
16.12.2025 04:47:00.000 UTC,119.938,119.948,119.937,119.945,13.65
16.12.2025 04:48:00.000 UTC,119.946,119.947,119.937,119.943,27.15
16.12.2025 04:49:00.000 UTC,119.945,119.949,119.944,119.946,24.75
16.12.2025 04:50:00.000 UTC,119.947,119.954,119.944,119.954,17.4
16.12.2025 04:51:00.000 UTC,119.953,119.954,119.949,119.953,21.6
16.12.2025 04:52:00.000 UTC,119.953,119.966,119.952,119.961,21
16.12.2025 04:53:00.000 UTC,119.964,119.978,119.964,119.977,33.6
16.12.2025 04:54:00.000 UTC,119.976,119.979,119.963,119.963,36.75
16.12.2025 04:55:00.000 UTC,119.964,119.964,119.951,119.954,79.2
16.12.2025 04:56:00.000 UTC,119.952,119.96,119.946,119.958,44.1
16.12.2025 04:57:00.000 UTC,119.96,119.96,119.954,119.957,23.7
16.12.2025 04:58:00.000 UTC,119.955,119.965,119.955,119.958,27
16.12.2025 04:59:00.000 UTC,119.955,119.956,119.942,119.955,76.35
16.12.2025 05:00:00.000 UTC,119.953,119.956,119.945,119.953,72.15
16.12.2025 05:01:00.000 UTC,119.954,119.954,119.94,119.94,50.25
16.12.2025 05:02:00.000 UTC,119.941,119.945,119.93,119.93,58.5
16.12.2025 05:03:00.000 UTC,119.93,119.956,119.925,119.947,123.75
16.12.2025 05:04:00.000 UTC,119.946,119.956,119.945,119.951,57
16.12.2025 05:05:00.000 UTC,119.952,119.952,119.927,119.932,151.8
16.12.2025 05:06:00.000 UTC,119.933,119.936,119.919,119.924,179.25
16.12.2025 05:07:00.000 UTC,119.925,119.925,119.91,119.921,81.45
16.12.2025 05:08:00.000 UTC,119.92,119.92,119.913,119.915,32.1
16.12.2025 05:09:00.000 UTC,119.914,119.919,119.911,119.912,33.75
16.12.2025 05:10:00.000 UTC,119.911,119.914,119.908,119.91,21.9
16.12.2025 05:11:00.000 UTC,119.911,119.913,119.909,119.911,14.55
16.12.2025 05:12:00.000 UTC,119.912,119.917,119.902,119.917,41.25
16.12.2025 05:13:00.000 UTC,119.918,119.918,119.888,119.889,135.6
16.12.2025 05:14:00.000 UTC,119.882,119.884,119.857,119.864,105.15
16.12.2025 05:15:00.000 UTC,119.864,119.878,119.863,119.872,60.3
16.12.2025 05:16:00.000 UTC,119.875,119.879,119.865,119.879,47.25
16.12.2025 05:17:00.000 UTC,119.877,119.878,119.871,119.874,13.8
16.12.2025 05:18:00.000 UTC,119.875,119.896,119.873,119.888,42
16.12.2025 05:19:00.000 UTC,119.889,119.898,119.882,119.883,48.3
16.12.2025 05:20:00.000 UTC,119.88,119.888,119.876,119.882,48.6
16.12.2025 05:21:00.000 UTC,119.882,119.887,119.867,119.872,39.45
16.12.2025 05:22:00.000 UTC,119.872,119.873,119.871,119.873,6
16.12.2025 05:23:00.000 UTC,119.873,119.877,119.858,119.859,58.5
16.12.2025 05:24:00.000 UTC,119.859,119.871,119.856,119.866,28.2
16.12.2025 05:25:00.000 UTC,119.866,119.873,119.862,119.862,24.15
16.12.2025 05:26:00.000 UTC,119.864,119.873,119.862,119.87,53.85
16.12.2025 05:27:00.000 UTC,119.87,119.89,119.866,119.884,59.25
16.12.2025 05:28:00.000 UTC,119.888,119.897,119.881,119.897,58.8
16.12.2025 05:29:00.000 UTC,119.896,119.896,119.883,119.884,55.8
16.12.2025 05:30:00.000 UTC,119.885,119.892,119.873,119.891,75
16.12.2025 05:31:00.000 UTC,119.892,119.892,119.884,119.887,55.2
16.12.2025 05:32:00.000 UTC,119.887,119.888,119.873,119.874,37.2
16.12.2025 05:33:00.000 UTC,119.875,119.875,119.862,119.865,9
16.12.2025 05:34:00.000 UTC,119.866,119.867,119.853,119.854,77.4
16.12.2025 05:35:00.000 UTC,119.853,119.877,119.852,119.863,76.2
16.12.2025 05:36:00.000 UTC,119.862,119.869,119.855,119.857,69.9
16.12.2025 05:37:00.000 UTC,119.856,119.864,119.856,119.864,39.6
16.12.2025 05:38:00.000 UTC,119.863,119.879,119.862,119.876,60.75
16.12.2025 05:39:00.000 UTC,119.877,119.887,119.876,119.881,40.8
16.12.2025 05:40:00.000 UTC,119.878,119.882,119.873,119.875,25.2
16.12.2025 05:41:00.000 UTC,119.875,119.877,119.867,119.873,32.1
16.12.2025 05:42:00.000 UTC,119.873,119.885,119.873,119.883,29.4
16.12.2025 05:43:00.000 UTC,119.883,119.886,119.88,119.885,8.4
16.12.2025 05:44:00.000 UTC,119.887,119.892,119.88,119.881,17.4
16.12.2025 05:45:00.000 UTC,119.881,119.883,119.879,119.881,13.2
16.12.2025 05:46:00.000 UTC,119.88,119.889,119.875,119.889,27.3
16.12.2025 05:47:00.000 UTC,119.889,119.894,119.885,119.889,28.95
16.12.2025 05:48:00.000 UTC,119.889,119.889,119.878,119.88,57.3
16.12.2025 05:49:00.000 UTC,119.881,119.896,119.88,119.893,41.25
16.12.2025 05:50:00.000 UTC,119.896,119.897,119.89,119.893,26.7
16.12.2025 05:51:00.000 UTC,119.894,119.904,119.89,119.903,34.8
16.12.2025 05:52:00.000 UTC,119.905,119.909,119.885,119.885,66.15
16.12.2025 05:53:00.000 UTC,119.887,119.914,119.887,119.91,57
16.12.2025 05:54:00.000 UTC,119.911,119.913,119.907,119.909,22.2
16.12.2025 05:55:00.000 UTC,119.907,119.929,119.896,119.918,135.3
16.12.2025 05:56:00.000 UTC,119.917,119.92,119.9,119.911,99.15
16.12.2025 05:57:00.000 UTC,119.91,119.91,119.901,119.909,69.3
16.12.2025 05:58:00.000 UTC,119.908,119.911,119.903,119.904,54.6
16.12.2025 05:59:00.000 UTC,119.903,119.914,119.898,119.912,89.7
16.12.2025 06:00:00.000 UTC,119.914,119.922,119.895,119.922,99.3
16.12.2025 06:01:00.000 UTC,119.922,119.926,119.911,119.918,54.6
16.12.2025 06:02:00.000 UTC,119.917,119.917,119.895,119.898,84.15
16.12.2025 06:03:00.000 UTC,119.898,119.905,119.894,119.897,55.95
16.12.2025 06:04:00.000 UTC,119.895,119.916,119.888,119.916,48.15
16.12.2025 06:05:00.000 UTC,119.916,119.921,119.911,119.919,49.95
16.12.2025 06:06:00.000 UTC,119.918,119.92,119.913,119.919,18.6
16.12.2025 06:07:00.000 UTC,119.92,119.921,119.909,119.909,48.9
16.12.2025 06:08:00.000 UTC,119.91,119.914,119.906,119.906,37.65
16.12.2025 06:09:00.000 UTC,119.907,119.908,119.892,119.897,42.6
16.12.2025 06:10:00.000 UTC,119.899,119.92,119.896,119.908,55.8
16.12.2025 06:11:00.000 UTC,119.908,119.914,119.903,119.914,32.1
16.12.2025 06:12:00.000 UTC,119.912,119.912,119.897,119.907,45.9
16.12.2025 06:13:00.000 UTC,119.907,119.935,119.907,119.931,65.25
16.12.2025 06:14:00.000 UTC,119.932,119.959,119.928,119.958,103.95
16.12.2025 06:15:00.000 UTC,119.959,119.965,119.948,119.949,151.95
16.12.2025 06:16:00.000 UTC,119.949,119.949,119.927,119.928,73.35
16.12.2025 06:17:00.000 UTC,119.928,119.934,119.923,119.93,45.6
16.12.2025 06:18:00.000 UTC,119.929,119.937,119.928,119.932,45
16.12.2025 06:19:00.000 UTC,119.932,119.932,119.922,119.925,37.8
16.12.2025 06:20:00.000 UTC,119.925,119.934,119.919,119.932,37.8
16.12.2025 06:21:00.000 UTC,119.931,119.955,119.931,119.949,85.95
16.12.2025 06:22:00.000 UTC,119.949,119.957,119.948,119.954,40.8
16.12.2025 06:23:00.000 UTC,119.953,119.96,119.95,119.95,19.8
16.12.2025 06:24:00.000 UTC,119.951,119.954,119.951,119.954,12
16.12.2025 06:25:00.000 UTC,119.955,119.955,119.939,119.939,65.1
16.12.2025 06:26:00.000 UTC,119.939,119.941,119.934,119.936,42.45
16.12.2025 06:27:00.000 UTC,119.936,119.939,119.927,119.939,45
16.12.2025 06:28:00.000 UTC,119.943,119.951,119.937,119.944,51.75
16.12.2025 06:29:00.000 UTC,119.944,119.953,119.941,119.948,74.1
16.12.2025 06:30:00.000 UTC,119.949,119.953,119.942,119.946,62.55
16.12.2025 06:31:00.000 UTC,119.945,119.947,119.938,119.942,21.6
16.12.2025 06:32:00.000 UTC,119.94,119.958,119.94,119.957,22.8
16.12.2025 06:33:00.000 UTC,119.957,119.959,119.948,119.954,28.95
16.12.2025 06:34:00.000 UTC,119.955,119.966,119.95,119.965,48.3
16.12.2025 06:35:00.000 UTC,119.966,119.98,119.966,119.973,87.6
16.12.2025 06:36:00.000 UTC,119.975,119.991,119.974,119.981,186
16.12.2025 06:37:00.000 UTC,119.982,119.99,119.982,119.985,53.7
16.12.2025 06:38:00.000 UTC,119.985,119.986,119.971,119.971,116.4
16.12.2025 06:39:00.000 UTC,119.972,119.993,119.971,119.989,91.35
16.12.2025 06:40:00.000 UTC,119.99,120.001,119.987,119.989,78.15
16.12.2025 06:41:00.000 UTC,119.99,119.99,119.948,119.959,66.3
16.12.2025 06:42:00.000 UTC,119.957,119.961,119.947,119.949,96.15
16.12.2025 06:43:00.000 UTC,119.952,119.973,119.95,119.971,26.25
16.12.2025 06:44:00.000 UTC,119.97,119.975,119.964,119.968,68.85
16.12.2025 06:45:00.000 UTC,119.968,119.976,119.96,119.976,28.95
16.12.2025 06:46:00.000 UTC,119.976,119.984,119.971,119.982,23.4
16.12.2025 06:47:00.000 UTC,119.982,119.983,119.969,119.971,57.45
16.12.2025 06:48:00.000 UTC,119.97,119.972,119.964,119.965,14.4
16.12.2025 06:49:00.000 UTC,119.964,119.977,119.964,119.973,22.8
16.12.2025 06:50:00.000 UTC,119.973,119.976,119.957,119.959,50.25
16.12.2025 06:51:00.000 UTC,119.961,119.968,119.957,119.964,60.6
16.12.2025 06:52:00.000 UTC,119.965,119.972,119.961,119.964,56.85
16.12.2025 06:53:00.000 UTC,119.971,119.983,119.97,119.981,24
16.12.2025 06:54:00.000 UTC,119.979,119.981,119.963,119.965,19.95
16.12.2025 06:55:00.000 UTC,119.966,119.974,119.962,119.969,47.55
16.12.2025 06:56:00.000 UTC,119.971,119.973,119.959,119.964,47.25
16.12.2025 06:57:00.000 UTC,119.965,119.965,119.958,119.965,31.35
16.12.2025 06:58:00.000 UTC,119.965,119.975,119.96,119.975,94.35
16.12.2025 06:59:00.000 UTC,119.972,119.986,119.968,119.98,333.15
16.12.2025 07:00:00.000 UTC,119.981,120.007,119.979,120.007,375.45
16.12.2025 07:01:00.000 UTC,120.008,120.014,120.002,120.009,471.6
16.12.2025 07:02:00.000 UTC,120.009,120.023,120.006,120.011,139.2
16.12.2025 07:03:00.000 UTC,120.012,120.014,119.987,119.987,116.55
16.12.2025 07:04:00.000 UTC,119.988,120.013,119.986,120.009,201.3
16.12.2025 07:05:00.000 UTC,120.01,120.027,120.003,120.017,220.05
16.12.2025 07:06:00.000 UTC,120.016,120.019,120.009,120.01,115.8
16.12.2025 07:07:00.000 UTC,120.011,120.026,120.01,120.014,145.05
16.12.2025 07:08:00.000 UTC,120.015,120.023,120.012,120.02,44.7
16.12.2025 07:09:00.000 UTC,120.021,120.038,120.02,120.037,48.6
16.12.2025 07:10:00.000 UTC,120.037,120.041,120.025,120.04,60.3
16.12.2025 07:11:00.000 UTC,120.039,120.053,120.038,120.053,128.1
16.12.2025 07:12:00.000 UTC,120.051,120.059,120.048,120.055,106.2
16.12.2025 07:13:00.000 UTC,120.056,120.06,120.052,120.056,76.95
16.12.2025 07:14:00.000 UTC,120.055,120.06,120.051,120.055,45.9
16.12.2025 07:15:00.000 UTC,120.053,120.053,120.044,120.049,41.25
16.12.2025 07:16:00.000 UTC,120.05,120.056,120.042,120.042,120.3
16.12.2025 07:17:00.000 UTC,120.041,120.044,120.036,120.039,39.9
16.12.2025 07:18:00.000 UTC,120.036,120.037,120.024,120.025,120.15
16.12.2025 07:19:00.000 UTC,120.026,120.034,120.017,120.033,68.25
16.12.2025 07:20:00.000 UTC,120.034,120.037,120.025,120.031,51.3
16.12.2025 07:21:00.000 UTC,120.029,120.031,120.023,120.024,93.6
16.12.2025 07:22:00.000 UTC,120.026,120.03,119.995,120.013,369.75
16.12.2025 07:23:00.000 UTC,120.013,120.02,119.997,120,235.35
16.12.2025 07:24:00.000 UTC,120.001,120.005,119.99,120,152.55
16.12.2025 07:25:00.000 UTC,120,120.02,119.999,120.018,140.55
16.12.2025 07:26:00.000 UTC,120.017,120.032,120.017,120.031,164.1
16.12.2025 07:27:00.000 UTC,120.033,120.035,120.021,120.031,128.25
16.12.2025 07:28:00.000 UTC,120.03,120.035,120.024,120.035,83.85
16.12.2025 07:29:00.000 UTC,120.036,120.042,120.036,120.039,21.6
16.12.2025 07:30:00.000 UTC,120.04,120.044,120.039,120.039,12.6
16.12.2025 07:31:00.000 UTC,120.04,120.045,120.011,120.012,571.8
16.12.2025 07:32:00.000 UTC,120.012,120.029,120.012,120.026,489.15
16.12.2025 07:33:00.000 UTC,120.026,120.07,120.026,120.07,132.3
16.12.2025 07:34:00.000 UTC,120.073,120.073,120.055,120.067,133.35
16.12.2025 07:35:00.000 UTC,120.067,120.069,120.044,120.044,115.95
16.12.2025 07:36:00.000 UTC,120.04,120.051,120.024,120.025,128.85
16.12.2025 07:37:00.000 UTC,120.025,120.03,120.014,120.014,102.15
16.12.2025 07:38:00.000 UTC,120.014,120.039,120.014,120.039,79.5
16.12.2025 07:39:00.000 UTC,120.039,120.04,120.03,120.04,55.35
16.12.2025 07:40:00.000 UTC,120.037,120.047,120.022,120.031,153.15
16.12.2025 07:41:00.000 UTC,120.032,120.039,120.024,120.032,78.45
16.12.2025 07:42:00.000 UTC,120.03,120.03,120.004,120.004,204.6
16.12.2025 07:43:00.000 UTC,120.008,120.016,119.999,120.003,147.3
16.12.2025 07:44:00.000 UTC,120.004,120.004,119.987,120.004,182.1
16.12.2025 07:45:00.000 UTC,120.009,120.029,120.005,120.02,229.5
16.12.2025 07:46:00.000 UTC,120.021,120.039,120.021,120.03,192.15
16.12.2025 07:47:00.000 UTC,120.031,120.055,120.029,120.053,97.95
16.12.2025 07:48:00.000 UTC,120.053,120.068,120.049,120.068,75.6
16.12.2025 07:49:00.000 UTC,120.067,120.068,120.054,120.06,133.65
16.12.2025 07:50:00.000 UTC,120.058,120.061,120.044,120.046,75.3
16.12.2025 07:51:00.000 UTC,120.048,120.05,120.039,120.041,96.6
16.12.2025 07:52:00.000 UTC,120.042,120.042,120.016,120.029,128.7
16.12.2025 07:53:00.000 UTC,120.029,120.033,120.022,120.028,108.15
16.12.2025 07:54:00.000 UTC,120.029,120.037,120.027,120.03,52.2
16.12.2025 07:55:00.000 UTC,120.03,120.039,120.025,120.035,104.1
16.12.2025 07:56:00.000 UTC,120.036,120.054,120.03,120.046,92.55
16.12.2025 07:57:00.000 UTC,120.045,120.051,120.024,120.031,416.25
16.12.2025 07:58:00.000 UTC,120.031,120.039,120.028,120.037,70.8
16.12.2025 07:59:00.000 UTC,120.038,120.042,120.03,120.036,89.55
16.12.2025 08:00:00.000 UTC,120.038,120.08,120.035,120.072,720.45
16.12.2025 08:01:00.000 UTC,120.072,120.082,120.06,120.073,439.05
16.12.2025 08:02:00.000 UTC,120.073,120.095,120.067,120.073,416.85
16.12.2025 08:03:00.000 UTC,120.072,120.082,120.072,120.075,572.55
16.12.2025 08:04:00.000 UTC,120.072,120.075,120.052,120.075,381
16.12.2025 08:05:00.000 UTC,120.074,120.094,120.062,120.086,237.6
16.12.2025 08:06:00.000 UTC,120.086,120.104,120.084,120.093,269.4
16.12.2025 08:07:00.000 UTC,120.093,120.101,120.079,120.088,198.75
16.12.2025 08:08:00.000 UTC,120.088,120.088,120.063,120.063,159.45
16.12.2025 08:09:00.000 UTC,120.062,120.073,120.062,120.073,57.9
16.12.2025 08:10:00.000 UTC,120.077,120.081,120.056,120.062,269.7
16.12.2025 08:11:00.000 UTC,120.066,120.072,120.063,120.064,75.45
16.12.2025 08:12:00.000 UTC,120.064,120.065,120.044,120.048,153.3
16.12.2025 08:13:00.000 UTC,120.049,120.061,120.041,120.052,158.7
16.12.2025 08:14:00.000 UTC,120.051,120.061,120.047,120.055,216.45
16.12.2025 08:15:00.000 UTC,120.059,120.06,120.045,120.058,366.75
16.12.2025 08:16:00.000 UTC,120.06,120.063,120.055,120.063,96.3
16.12.2025 08:17:00.000 UTC,120.065,120.067,120.046,120.058,110.55
16.12.2025 08:18:00.000 UTC,120.059,120.061,120.045,120.047,99.45
16.12.2025 08:19:00.000 UTC,120.047,120.051,120.037,120.051,89.1
16.12.2025 08:20:00.000 UTC,120.045,120.064,120.042,120.051,159.15
16.12.2025 08:21:00.000 UTC,120.046,120.054,120.039,120.044,132.75
16.12.2025 08:22:00.000 UTC,120.041,120.043,120.009,120.012,286.95
16.12.2025 08:23:00.000 UTC,120.013,120.022,120.005,120.021,142.2
16.12.2025 08:24:00.000 UTC,120.02,120.033,120.014,120.021,97.95
16.12.2025 08:25:00.000 UTC,120.022,120.028,120.006,120.008,98.55
16.12.2025 08:26:00.000 UTC,120.008,120.017,120.004,120.015,70.05
16.12.2025 08:27:00.000 UTC,120.014,120.058,120.012,120.054,44.1
16.12.2025 08:28:00.000 UTC,120.055,120.065,120.047,120.049,116.25
16.12.2025 08:29:00.000 UTC,120.049,120.051,120.034,120.05,242.1
16.12.2025 08:30:00.000 UTC,120.05,120.073,120.035,120.065,398.7
16.12.2025 08:31:00.000 UTC,120.064,120.068,120.048,120.048,126
16.12.2025 08:32:00.000 UTC,120.05,120.053,120.03,120.037,230.4
16.12.2025 08:33:00.000 UTC,120.037,120.048,120.029,120.048,105.6
16.12.2025 08:34:00.000 UTC,120.047,120.047,120.04,120.043,54.45
16.12.2025 08:35:00.000 UTC,120.044,120.044,120.016,120.022,137.25
16.12.2025 08:36:00.000 UTC,120.023,120.033,119.984,119.994,223.95
16.12.2025 08:37:00.000 UTC,119.996,120.016,119.989,120.011,103.95
16.12.2025 08:38:00.000 UTC,120.012,120.025,120.003,120.014,208.05
16.12.2025 08:39:00.000 UTC,120.014,120.031,120.008,120.03,99.9
16.12.2025 08:40:00.000 UTC,120.032,120.038,120.013,120.026,169.65
16.12.2025 08:41:00.000 UTC,120.027,120.032,120.014,120.02,151.5
16.12.2025 08:42:00.000 UTC,120.02,120.027,120.016,120.024,92.1
16.12.2025 08:43:00.000 UTC,120.024,120.035,120.024,120.033,103.35
16.12.2025 08:44:00.000 UTC,120.034,120.041,120.028,120.029,127.35
16.12.2025 08:45:00.000 UTC,120.03,120.058,120.026,120.039,264.3
16.12.2025 08:46:00.000 UTC,120.039,120.039,120.028,120.029,109.05
16.12.2025 08:47:00.000 UTC,120.03,120.031,120.021,120.027,28.8
16.12.2025 08:48:00.000 UTC,120.026,120.029,120.014,120.022,131.85
16.12.2025 08:49:00.000 UTC,120.021,120.03,120.017,120.029,40.5
16.12.2025 08:50:00.000 UTC,120.028,120.035,120.023,120.026,84.9
16.12.2025 08:51:00.000 UTC,120.025,120.033,120.023,120.032,118.65
16.12.2025 08:52:00.000 UTC,120.031,120.042,120.028,120.035,154.05
16.12.2025 08:53:00.000 UTC,120.037,120.046,120.034,120.034,134.4
16.12.2025 08:54:00.000 UTC,120.04,120.046,120.034,120.035,151.2
16.12.2025 08:55:00.000 UTC,120.036,120.045,120.033,120.039,55.2
16.12.2025 08:56:00.000 UTC,120.039,120.049,120.037,120.039,57.9
16.12.2025 08:57:00.000 UTC,120.04,120.043,120.031,120.035,73.65
16.12.2025 08:58:00.000 UTC,120.036,120.039,120.033,120.039,9
16.12.2025 08:59:00.000 UTC,120.04,120.049,120.037,120.04,116.55
16.12.2025 09:00:00.000 UTC,120.041,120.041,120.004,120.006,147
16.12.2025 09:01:00.000 UTC,120.006,120.027,120.005,120.024,80.1
16.12.2025 09:02:00.000 UTC,120.023,120.037,120.022,120.035,103.65
16.12.2025 09:03:00.000 UTC,120.035,120.045,120.033,120.043,83.25
16.12.2025 09:04:00.000 UTC,120.043,120.046,120.027,120.036,175.95
16.12.2025 09:05:00.000 UTC,120.035,120.038,120.03,120.033,68.1
16.12.2025 09:06:00.000 UTC,120.034,120.043,120.026,120.043,95.1
16.12.2025 09:07:00.000 UTC,120.039,120.043,120.023,120.029,186.45
16.12.2025 09:08:00.000 UTC,120.027,120.032,120.02,120.025,143.1
16.12.2025 09:09:00.000 UTC,120.026,120.032,120.023,120.032,109.35
16.12.2025 09:10:00.000 UTC,120.03,120.034,120.022,120.025,72.45
16.12.2025 09:11:00.000 UTC,120.026,120.031,120.015,120.028,115.35
16.12.2025 09:12:00.000 UTC,120.028,120.031,120.023,120.024,60.6
16.12.2025 09:13:00.000 UTC,120.021,120.029,120.014,120.023,6
16.12.2025 09:14:00.000 UTC,120.024,120.044,120.024,120.042,32.7
16.12.2025 09:15:00.000 UTC,120.041,120.045,120.028,120.036,71.55
16.12.2025 09:16:00.000 UTC,120.037,120.047,120.034,120.042,80.4
16.12.2025 09:17:00.000 UTC,120.043,120.048,120.036,120.037,113.25
16.12.2025 09:18:00.000 UTC,120.038,120.044,120.035,120.044,55.95
16.12.2025 09:19:00.000 UTC,120.043,120.044,120.033,120.037,97.8
16.12.2025 09:20:00.000 UTC,120.037,120.039,120.03,120.036,89.4
16.12.2025 09:21:00.000 UTC,120.037,120.039,120.028,120.036,77.55
16.12.2025 09:22:00.000 UTC,120.037,120.045,120.035,120.042,68.7
16.12.2025 09:23:00.000 UTC,120.041,120.047,120.035,120.036,46.5
16.12.2025 09:24:00.000 UTC,120.036,120.038,120.027,120.03,77.25
16.12.2025 09:25:00.000 UTC,120.028,120.034,120.022,120.024,83.4
16.12.2025 09:26:00.000 UTC,120.023,120.025,120.013,120.023,66.15
16.12.2025 09:27:00.000 UTC,120.021,120.028,120.014,120.023,119.55
16.12.2025 09:28:00.000 UTC,120.023,120.029,120.021,120.029,51.75
16.12.2025 09:29:00.000 UTC,120.028,120.033,120.024,120.033,121.65
16.12.2025 09:30:00.000 UTC,120.03,120.044,120.03,120.044,864.3
16.12.2025 09:31:00.000 UTC,120.044,120.048,120.028,120.032,499.95
16.12.2025 09:32:00.000 UTC,120.033,120.043,120.03,120.034,151.05
16.12.2025 09:33:00.000 UTC,120.035,120.042,120.032,120.034,163.95
16.12.2025 09:34:00.000 UTC,120.032,120.045,120.026,120.042,291
16.12.2025 09:35:00.000 UTC,120.041,120.044,120.033,120.041,200.1
16.12.2025 09:36:00.000 UTC,120.038,120.047,120.034,120.045,190.5
16.12.2025 09:37:00.000 UTC,120.047,120.051,120.029,120.029,136.05
16.12.2025 09:38:00.000 UTC,120.03,120.036,120.024,120.024,103.05
16.12.2025 09:39:00.000 UTC,120.024,120.026,120.016,120.024,162.45
16.12.2025 09:40:00.000 UTC,120.023,120.04,119.994,120.039,209.7
16.12.2025 09:41:00.000 UTC,120.038,120.06,120.037,120.057,146.25
16.12.2025 09:42:00.000 UTC,120.06,120.065,120.048,120.054,127.2
16.12.2025 09:43:00.000 UTC,120.053,120.061,120.052,120.055,82.5
16.12.2025 09:44:00.000 UTC,120.055,120.061,120.051,120.054,110.4
16.12.2025 09:45:00.000 UTC,120.054,120.072,120.051,120.058,117.3
